"Tempo","Estação","LAT","LONG","Movimentação","Original_473","Original_269","Zero","Maçã-Verde","Tangerina","Citrus","Açaí-Guaraná","Pêssego","TARGET"
2018-5-4,Tamanduateí,-23.59290,-46.5897,52195,46,16,24,39,23,9,5,24,NORMAL
2019-9-25,Consolação,-23.5581,-46.6606,113910,24,26,8,34,28,12,10,24,REABASTECER
2018-5-16,Tamanduateí,-23.59290,-46.5897,53100,22,8,10,38,14,15,36,15,REABASTECER
2018-5-18,Tamanduateí,-23.59290,-46.5897,50777,0,58,65,33,3,13,27,7,NORMAL
2019-10-7,Consolação,-23.5581,-46.6606,113591,75,27,49,43,24,24,8,8,NORMAL
2019-10-17,Consolação,-23.5581,-46.6606,115409,69,24,52,9,25,26,8,6,NORMAL
2019-10-18,Consolação,-23.5581,-46.6606,113120,57,18,47,9,19,26,6,43,REABASTECER
2019-10-19,Consolação,-23.5581,-46.6606,113751,47,15,38,3,17,25,43,37,REABASTECER
2018-6-20,Tamanduateí,-23.59290,-46.5897,52623,54,19,22,28,4,12,23,15,NORMAL
2019-11-3,Consolação,-23.5581,-46.6606,112881,61,59,65,39,7,10,24,22,NORMAL
2018-6-24,Tamanduateí,-23.59290,-46.5897,49520,12,57,61,10,32,41,5,38,NORMAL
2019-11-13,Consolação,-23.5581,-46.6606,112176,40,58,65,9,10,14,26,23,NORMAL
2019-4-20,Tamanduateí,-23.59290,-46.5897,52631,63,57,47,22,5,43,34,35,REABASTECER
2019-11-23,Consolação,-23.5581,-46.6606,111986,42,65,65,25,10,23,37,27,NORMAL
2018-7-19,Tamanduateí,-23.59290,-46.5897,49734,86,31,14,23,12,30,15,21,NORMAL
2019-5-26,Tamanduateí,-23.59290,-46.5897,52752,69,37,60,29,13,32,17,29,NORMAL
2018-8-9,Tamanduateí,-23.59290,-46.5897,52725,51,12,65,3,5,17,19,29,NORMAL
2019-12-21,Consolação,-23.5581,-46.6606,114356,24,22,15,40,36,20,12,6,REABASTECER
2018-8-11,Tamanduateí,-23.59290,-46.5897,52303,26,65,53,43,38,9,7,22,NORMAL
2018-8-22,Tamanduateí,-23.59290,-46.5897,53210,1,21,36,6,32,20,9,18,NORMAL
2019-6-21,Tamanduateí,-23.59290,-46.5897,53306,74,13,4,36,43,26,5,29,REABASTECER
2018-1-26,Tamanduateí,-23.59290,-46.5897,53217,28,34,32,25,30,43,11,29,NORMAL
2018-1-27,Tamanduateí,-23.59290,-46.5897,51007,16,27,28,21,26,40,9,23,NORMAL
2019-7-8,Tamanduateí,-23.59290,-46.5897,52680,86,62,11,32,24,14,18,43,NORMAL
2018-9-27,Tamanduateí,-23.59290,-46.5897,49559,7,22,48,15,23,35,32,16,REABASTECER
2018-2-9,Tamanduateí,-23.59290,-46.5897,51533,77,32,18,24,19,40,43,22,NORMAL
2018-2-19,Tamanduateí,-23.59290,-46.5897,50734,66,42,65,35,23,18,3,24,NORMAL
2018-2-20,Tamanduateí,-23.59290,-46.5897,50057,56,37,61,32,17,16,43,21,NORMAL
2018-10-14,Tamanduateí,-23.59290,-46.5897,50453,86,58,61,17,2,23,5,3,REABASTECER
2018-3-19,Tamanduateí,-23.59290,-46.5897,51869,34,58,60,15,23,24,9,30,NORMAL
2019-9-2,Tamanduateí,-23.59290,-46.5897,50456,86,43,35,26,20,2,18,38,NORMAL
2018-11-20,Tamanduateí,-23.59290,-46.5897,50545,7,47,65,31,31,43,33,28,NORMAL
2018-11-30,Tamanduateí,-23.59290,-46.5897,51541,86,56,59,4,29,13,38,36,REABASTECER
2018-12-7,Tamanduateí,-23.59290,-46.5897,50917,20,7,4,23,43,31,10,6,NORMAL
2019-9-29,Tamanduateí,-23.59290,-46.5897,51751,78,33,40,31,28,15,3,3,NORMAL
2019-10-4,Tamanduateí,-23.59290,-46.5897,53216,30,65,65,18,14,5,29,27,NORMAL
2018-12-19,Tamanduateí,-23.59290,-46.5897,51972,77,19,50,29,34,31,43,38,NORMAL
2018-4-28,Tamanduateí,-23.59290,-46.5897,51877,13,35,56,18,4,21,32,2,REABASTECER
2018-12-27,Tamanduateí,-23.59290,-46.5897,51198,86,42,45,6,4,43,11,2,REABASTECER
2018-5-5,Tamanduateí,-23.59290,-46.5897,51575,37,10,19,38,17,3,43,21,NORMAL
2018-5-7,Tamanduateí,-23.59290,-46.5897,51865,16,65,8,27,8,39,35,12,REABASTECER
2019-10-21,Tamanduateí,-23.59290,-46.5897,51686,36,30,65,37,27,31,7,43,NORMAL
2019-10-28,Tamanduateí,-23.59290,-46.5897,52542,48,48,16,13,43,7,27,14,NORMAL
2019-10-30,Tamanduateí,-23.59290,-46.5897,51329,29,41,6,6,36,43,18,6,NORMAL
2019-1-22,Tamanduateí,-23.59290,-46.5897,53106,12,35,65,13,40,36,39,2,REABASTECER
2018-6-11,Tamanduateí,-23.59290,-46.5897,50336,53,65,20,8,40,39,16,7,NORMAL
2018-6-29,Tamanduateí,-23.59290,-46.5897,49666,40,19,29,40,16,22,27,16,NORMAL
2019-2-25,Tamanduateí,-23.59290,-46.5897,51676,19,22,49,29,8,42,43,5,REABASTECER
2018-7-2,Tamanduateí,-23.59290,-46.5897,50977,11,58,11,29,1,6,12,43,REABASTECER
2018-7-4,Tamanduateí,-23.59290,-46.5897,50462,73,46,65,24,37,37,43,34,NORMAL
2018-7-15,Tamanduateí,-23.59290,-46.5897,53419,41,45,47,42,30,43,33,39,NORMAL
2018-7-18,Tamanduateí,-23.59290,-46.5897,53372,12,33,23,29,15,34,19,27,NORMAL
2018-7-30,Tamanduateí,-23.59290,-46.5897,50062,54,13,5,38,5,43,15,21,REABASTECER
2019-4-9,Tamanduateí,-23.59290,-46.5897,51779,86,51,56,19,8,35,32,34,NORMAL
2018-8-17,Tamanduateí,-23.59290,-46.5897,52160,47,40,8,20,16,32,31,40,NORMAL
2018-2-10,Sé,-23.55,-46.6333,191926,33,35,52,43,4,18,26,16,NORMAL
2018-9-12,Tamanduateí,-23.59290,-46.5897,51299,65,45,23,28,43,5,12,34,NORMAL
2018-9-22,Tamanduateí,-23.59290,-46.5897,52873,57,46,11,36,43,14,7,37,NORMAL
2018-9-27,Tamanduateí,-23.59290,-46.5897,49559,7,22,48,15,23,35,32,16,REABASTECER
2018-3-11,Sé,-23.55,-46.6333,193551,61,35,43,38,36,12,31,25,NORMAL
2018-9-28,Tamanduateí,-23.59290,-46.5897,52533,86,13,38,12,20,32,27,10,NORMAL
2018-3-13,Sé,-23.55,-46.6333,191763,46,23,27,34,25,8,22,19,NORMAL
2019-5-25,Tamanduateí,-23.59290,-46.5897,52361,78,42,65,33,15,32,22,31,NORMAL
2018-10-1,Tamanduateí,-23.59290,-46.5897,51757,47,60,20,43,8,20,20,41,NORMAL
2019-6-12,Tamanduateí,-23.59290,-46.5897,50812,78,65,65,19,31,21,39,19,NORMAL
2018-4-8,Sé,-23.55,-46.6333,194144,77,7,65,40,11,16,10,39,NORMAL
2019-6-29,Tamanduateí,-23.59290,-46.5897,49835,86,40,13,21,11,3,17,38,REABASTECER
2019-6-30,Tamanduateí,-23.59290,-46.5897,53055,79,38,4,15,9,43,14,36,REABASTECER
2018-4-19,Sé,-23.55,-46.6333,194542,68,14,52,8,13,19,6,38,REABASTECER
2018-11-27,Tamanduateí,-23.59290,-46.5897,49905,25,7,12,15,43,26,8,5,REABASTECER
2018-5-18,Sé,-23.55,-46.6333,191770,55,46,54,43,27,4,21,16,NORMAL
2019-8-14,Tamanduateí,-23.59290,-46.5897,52652,86,29,18,35,11,20,6,25,REABASTECER
2018-12-26,Tamanduateí,-23.59290,-46.5897,53150,8,44,55,8,8,4,16,8,NORMAL
2019-1-2,Tamanduateí,-23.59290,-46.5897,51503,28,23,7,30,30,20,35,34,REABASTECER
2019-9-7,Tamanduateí,-23.59290,-46.5897,51575,41,65,65,20,37,31,3,16,NORMAL
2019-1-11,Tamanduateí,-23.59290,-46.5897,49993,27,39,5,40,43,29,39,5,REABASTECER
2019-9-9,Tamanduateí,-23.59290,-46.5897,51528,22,50,48,13,30,30,41,7,NORMAL
2019-9-17,Tamanduateí,-23.59290,-46.5897,51268,29,57,58,23,39,11,8,9,NORMAL
2019-2-11,Tamanduateí,-23.59290,-46.5897,50110,73,44,9,36,18,9,11,9,REABASTECER
2019-2-13,Tamanduateí,-23.59290,-46.5897,51781,52,26,56,29,7,43,5,2,REABASTECER
2019-10-11,Tamanduateí,-23.59290,-46.5897,49855,43,19,16,36,26,22,43,43,NORMAL
2019-2-22,Tamanduateí,-23.59290,-46.5897,53123,50,46,65,36,19,6,13,13,NORMAL
2019-2-27,Tamanduateí,-23.59290,-46.5897,53415,86,3,37,20,43,36,32,39,NORMAL
2018-8-24,Sé,-23.55,-46.6333,192934,62,62,12,19,29,8,9,23,NORMAL
2019-3-11,Tamanduateí,-23.59290,-46.5897,50876,36,5,65,28,24,28,18,19,NORMAL
2018-8-30,Sé,-23.55,-46.6333,193470,86,31,31,37,2,35,26,2,REABASTECER
2019-11-11,Tamanduateí,-23.59290,-46.5897,50284,86,48,61,15,32,9,15,6,REABASTECER
2018-9-3,Sé,-23.55,-46.6333,194742,52,10,8,31,39,28,13,37,REABASTECER
2019-11-22,Tamanduateí,-23.59290,-46.5897,51438,71,42,55,22,25,23,17,3,REABASTECER
2019-3-24,Tamanduateí,-23.59290,-46.5897,50443,76,55,27,24,24,33,11,7,NORMAL
2018-9-13,Sé,-23.55,-46.6333,193006,47,13,59,37,5,43,15,3,REABASTECER
2018-9-18,Sé,-23.55,-46.6333,192918,86,49,27,13,28,28,37,26,NORMAL
2019-4-5,Tamanduateí,-23.59290,-46.5897,51765,44,11,17,30,25,43,7,7,NORMAL
2019-4-7,Tamanduateí,-23.59290,-46.5897,51603,20,65,1,25,14,37,43,43,REABASTECER
2018-10-3,Sé,-23.55,-46.6333,193016,36,30,46,14,12,14,18,10,NORMAL
2018-10-4,Sé,-23.55,-46.6333,194916,24,25,42,8,10,9,16,8,NORMAL
2019-4-17,Tamanduateí,-23.59290,-46.5897,53058,11,15,65,35,18,9,4,6,REABASTECER
2019-4-19,Tamanduateí,-23.59290,-46.5897,51851,75,65,53,27,8,3,40,41,NORMAL
2018-10-8,Sé,-23.55,-46.6333,192495,65,65,16,41,36,42,4,39,REABASTECER
2018-10-22,Sé,-23.55,-46.6333,194843,19,49,59,40,28,31,39,28,NORMAL
2019-5-6,Tamanduateí,-23.59290,-46.5897,52677,74,28,65,8,13,32,11,23,NORMAL
2018-10-26,Sé,-23.55,-46.6333,193217,68,37,22,28,13,20,27,11,NORMAL
2018-11-3,Sé,-23.55,-46.6333,194846,86,65,45,6,28,9,39,26,REABASTECER
2018-1-14,Sé,-23.55,-46.6333,193775,44,63,40,39,41,43,39,37,NORMAL
2018-1-24,Sé,-23.55,-46.6333,193550,17,60,32,12,33,16,43,39,NORMAL
2019-5-27,Tamanduateí,-23.59290,-46.5897,50083,61,30,50,23,11,29,12,26,NORMAL
2018-1-30,Sé,-23.55,-46.6333,194287,50,35,55,34,5,41,22,12,REABASTECER
2018-2-6,Sé,-23.55,-46.6333,194846,74,59,11,14,19,27,43,32,NORMAL
2018-12-2,Sé,-23.55,-46.6333,193564,75,40,49,41,7,5,11,43,NORMAL
2019-6-12,Tamanduateí,-23.59290,-46.5897,50812,78,65,65,19,31,21,39,19,NORMAL
2018-12-3,Sé,-23.55,-46.6333,193217,63,34,39,35,3,43,8,39,REABASTECER
2019-6-19,Tamanduateí,-23.59290,-46.5897,50356,5,24,20,40,10,36,10,39,REABASTECER
2018-2-21,Sé,-23.55,-46.6333,191727,18,21,40,14,35,31,26,12,NORMAL
2018-12-12,Sé,-23.55,-46.6333,193435,76,44,35,21,15,21,20,14,NORMAL
2019-6-23,Tamanduateí,-23.59290,-46.5897,52581,56,65,56,33,35,23,38,24,NORMAL
2018-12-15,Sé,-23.55,-46.6333,194233,46,27,7,10,3,15,7,43,REABASTECER
2018-12-18,Sé,-23.55,-46.6333,191718,19,65,54,2,34,6,40,30,NORMAL
2019-7-15,Tamanduateí,-23.59290,-46.5897,51368,16,9,23,9,43,43,28,16,REABASTECER
2018-3-27,Sé,-23.55,-46.6333,192881,5,6,12,31,11,10,8,43,REABASTECER
2019-1-18,Sé,-23.55,-46.6333,191334,86,13,47,35,43,28,12,33,NORMAL
2019-1-24,Sé,-23.55,-46.6333,192119,32,46,7,19,19,7,33,3,REABASTECER
2019-8-3,Tamanduateí,-23.59290,-46.5897,50475,6,22,31,37,21,40,5,32,NORMAL
2019-8-12,Tamanduateí,-23.59290,-46.5897,52910,16,37,31,43,20,22,14,35,NORMAL
2019-8-13,Tamanduateí,-23.59290,-46.5897,51931,8,31,27,40,17,20,9,29,REABASTECER
2019-2-25,Sé,-23.55,-46.6333,191925,86,65,59,43,22,37,41,11,NORMAL
2019-3-22,Sé,-23.55,-46.6333,191530,6,40,65,36,31,40,14,26,REABASTECER
2019-9-30,Tamanduateí,-23.59290,-46.5897,50218,71,29,31,27,24,14,43,43,NORMAL
2018-6-5,Sé,-23.55,-46.6333,195010,61,10,65,43,43,32,6,38,REABASTECER
2018-6-13,Sé,-23.55,-46.6333,191940,65,22,10,11,12,8,10,9,NORMAL
2019-4-7,Sé,-23.55,-46.6333,194404,29,15,34,43,10,43,40,6,REABASTECER
2018-6-17,Sé,-23.55,-46.6333,193073,26,65,55,40,40,43,37,33,NORMAL
2018-6-22,Sé,-23.55,-46.6333,193832,70,38,32,31,20,22,21,10,NORMAL
2019-4-17,Sé,-23.55,-46.6333,195058,5,2,37,5,15,20,43,2,NORMAL
2018-7-2,Sé,-23.55,-46.6333,191934,59,47,32,42,23,35,31,12,NORMAL
2018-7-6,Sé,-23.55,-46.6333,193257,19,27,12,31,4,30,19,41,REABASTECER
2019-4-27,Sé,-23.55,-46.6333,193092,6,24,29,24,25,31,43,11,REABASTECER
2019-5-5,Sé,-23.55,-46.6333,193816,12,37,20,38,30,8,8,13,NORMAL
2018-7-16,Sé,-23.55,-46.6333,193088,2,40,16,43,9,40,24,9,NORMAL
2018-7-17,Sé,-23.55,-46.6333,191329,86,30,12,37,7,40,21,6,NORMAL
2019-5-8,Sé,-23.55,-46.6333,191682,64,13,65,24,16,41,40,43,NORMAL
2019-11-16,Tamanduateí,-23.59290,-46.5897,49496,39,14,30,41,9,36,41,29,NORMAL
2019-5-24,Sé,-23.55,-46.6333,193543,64,49,17,24,29,29,19,24,NORMAL
2019-6-1,Sé,-23.55,-46.6333,195041,86,12,25,43,43,9,36,39,NORMAL
2019-6-2,Sé,-23.55,-46.6333,191694,75,4,17,41,38,8,33,33,REABASTECER
2018-9-4,Sé,-23.55,-46.6333,191380,42,5,65,29,35,24,8,32,REABASTECER
2018-9-7,Sé,-23.55,-46.6333,194504,13,56,37,16,26,20,40,23,NORMAL
2018-1-8,Sé,-23.55,-46.6333,191340,13,33,14,15,20,20,19,14,NORMAL
2018-1-11,Sé,-23.55,-46.6333,191666,73,10,65,5,9,9,7,43,REABASTECER
2019-7-9,Sé,-23.55,-46.6333,193058,54,47,9,8,18,8,8,13,REABASTECER
2018-1-18,Sé,-23.55,-46.6333,191411,86,32,12,27,18,31,23,21,NORMAL
2018-1-19,Sé,-23.55,-46.6333,193503,77,25,2,21,13,27,17,17,NORMAL
2018-9-25,Sé,-23.55,-46.6333,193982,24,4,45,29,43,4,10,43,NORMAL
2018-9-26,Sé,-23.55,-46.6333,193579,17,65,36,25,37,43,8,40,NORMAL
2018-1-26,Sé,-23.55,-46.6333,192475,86,51,14,5,23,14,38,29,NORMAL
2019-7-29,Sé,-23.55,-46.6333,191548,38,65,65,29,22,29,11,21,NORMAL
2019-7-30,Sé,-23.55,-46.6333,191577,26,58,58,26,19,27,6,16,REABASTECER
2018-10-11,Sé,-23.55,-46.6333,194417,35,45,65,32,21,28,37,27,NORMAL
2018-10-19,Sé,-23.55,-46.6333,192101,51,65,10,7,40,38,7,38,NORMAL
2018-10-26,Sé,-23.55,-46.6333,193217,68,37,22,28,13,20,27,11,NORMAL
2018-2-22,Sé,-23.55,-46.6333,194907,10,19,30,9,30,31,24,7,NORMAL
2019-8-24,Sé,-23.55,-46.6333,194110,61,42,22,32,43,30,24,43,NORMAL
2018-3-5,Sé,-23.55,-46.6333,192154,43,65,16,14,15,31,9,43,NORMAL
2018-11-16,Sé,-23.55,-46.6333,191385,44,6,18,6,21,16,35,21,NORMAL
2018-3-15,Sé,-23.55,-46.6333,192543,32,16,18,27,17,8,14,10,NORMAL
2018-3-23,Sé,-23.55,-46.6333,194629,47,32,39,43,28,15,24,13,NORMAL
2019-9-23,Sé,-23.55,-46.6333,192496,12,29,24,36,20,24,37,9,REABASTECER
2018-12-6,Sé,-23.55,-46.6333,192882,40,10,16,29,39,38,41,31,NORMAL
2019-9-30,Sé,-23.55,-46.6333,193482,22,53,46,19,39,2,8,20,NORMAL
2018-12-9,Sé,-23.55,-46.6333,193331,13,55,59,25,29,32,29,23,NORMAL
2018-12-18,Sé,-23.55,-46.6333,191718,19,65,54,2,34,6,40,30,NORMAL
2018-12-22,Sé,-23.55,-46.6333,191606,65,35,27,30,16,33,26,12,NORMAL
2019-10-23,Sé,-23.55,-46.6333,192762,68,36,65,40,36,21,6,9,NORMAL
2018-4-26,Sé,-23.55,-46.6333,194786,4,42,65,26,29,37,17,11,NORMAL
2019-11-8,Sé,-23.55,-46.6333,191804,22,65,28,26,20,13,26,41,NORMAL
2018-5-19,Sé,-23.55,-46.6333,193382,47,41,47,38,25,43,18,13,NORMAL
2018-6-1,Sé,-23.55,-46.6333,195138,9,27,27,18,16,7,21,10,REABASTECER
2019-2-11,Sé,-23.55,-46.6333,193044,51,13,25,26,41,27,4,26,REABASTECER
2018-6-20,Sé,-23.55,-46.6333,194852,86,50,43,35,27,31,25,21,NORMAL
2019-12-22,Sé,-23.55,-46.6333,193333,33,48,2,41,17,43,15,32,REABASTECER
2019-3-2,Sé,-23.55,-46.6333,194201,19,33,13,21,35,18,9,24,NORMAL
2019-12-26,Sé,-23.55,-46.6333,194057,78,26,43,34,43,36,43,19,NORMAL
2018-6-28,Sé,-23.55,-46.6333,194368,12,9,61,12,37,3,43,28,REABASTECER
2018-1-11,Brás,-23.5451,-46.6162,72486,76,11,58,8,4,6,43,5,REABASTECER
2018-1-25,Brás,-23.5451,-46.6162,72681,11,65,27,8,35,8,25,28,REABASTECER
2018-7-25,Sé,-23.55,-46.6333,193862,6,47,21,12,21,9,37,10,REABASTECER
2019-4-7,Sé,-23.55,-46.6333,194404,29,15,34,43,10,43,40,6,REABASTECER
2018-2-3,Brás,-23.5451,-46.6162,72167,23,13,32,30,8,28,43,33,NORMAL
2018-8-12,Sé,-23.55,-46.6333,194623,15,2,34,5,35,40,12,24,REABASTECER
2019-5-13,Sé,-23.55,-46.6333,191352,9,54,27,14,37,25,22,25,NORMAL
2018-9-13,Sé,-23.55,-46.6333,193006,47,13,59,37,5,43,15,3,REABASTECER
2018-9-23,Sé,-23.55,-46.6333,192840,43,22,56,40,8,11,20,8,NORMAL
2018-3-30,Brás,-23.5451,-46.6162,73968,43,18,41,16,39,20,19,20,NORMAL
2019-6-14,Sé,-23.55,-46.6333,195006,46,58,65,1,27,11,25,24,REABASTECER
2019-6-27,Sé,-23.55,-46.6333,191496,86,43,35,41,24,5,18,21,NORMAL
2019-6-28,Sé,-23.55,-46.6333,194905,78,36,25,36,21,43,12,17,NORMAL
2018-4-16,Brás,-23.5451,-46.6162,73614,74,37,57,43,14,13,41,4,REABASTECER
2019-7-8,Sé,-23.55,-46.6333,192804,65,51,16,13,20,8,14,15,NORMAL
2018-5-2,Brás,-23.5451,-46.6162,71006,15,10,7,35,33,13,21,16,NORMAL
2019-7-30,Sé,-23.55,-46.6333,191577,26,58,58,26,19,27,6,16,REABASTECER
2019-8-15,Sé,-23.55,-46.6333,193963,54,30,24,15,38,16,25,38,NORMAL
2019-8-21,Sé,-23.55,-46.6333,192356,86,56,44,38,14,40,40,12,NORMAL
2019-8-24,Sé,-23.55,-46.6333,194110,61,42,22,32,43,30,24,43,NORMAL
2019-8-27,Sé,-23.55,-46.6333,193605,33,23,0,20,28,23,15,29,REABASTECER
2018-6-12,Brás,-23.5451,-46.6162,72607,79,28,12,38,23,23,22,35,NORMAL
2018-6-15,Brás,-23.5451,-46.6162,72817,47,2,58,29,10,14,7,18,REABASTECER
2018-6-16,Brás,-23.5451,-46.6162,72708,34,65,50,27,8,9,1,12,NORMAL
2019-9-7,Sé,-23.55,-46.6333,195144,11,34,8,42,35,37,16,31,REABASTECER
2018-7-1,Brás,-23.5451,-46.6162,71009,68,36,12,33,30,12,39,39,NORMAL
2018-7-3,Brás,-23.5451,-46.6162,71142,47,26,65,28,22,5,28,31,REABASTECER
2019-9-24,Sé,-23.55,-46.6333,192226,86,20,19,34,18,18,31,3,NORMAL
2019-9-29,Sé,-23.55,-46.6333,193711,35,56,54,22,43,7,11,26,NORMAL
2019-10-2,Sé,-23.55,-46.6333,193698,6,43,26,16,34,41,43,11,REABASTECER
2019-10-5,Sé,-23.55,-46.6333,192897,60,25,8,3,24,34,35,38,REABASTECER
2018-7-18,Brás,-23.5451,-46.6162,74457,61,50,29,19,7,2,7,43,REABASTECER
2019-10-11,Sé,-23.55,-46.6333,191903,6,50,28,32,38,22,13,11,REABASTECER
2018-8-23,Brás,-23.5451,-46.6162,72665,57,37,6,7,38,17,7,20,REABASTECER
2019-3-8,Sé,-23.55,-46.6333,194937,45,65,38,40,6,37,27,43,NORMAL
2019-3-10,Sé,-23.55,-46.6333,193295,28,52,26,31,37,33,20,32,NORMAL
2019-3-13,Sé,-23.55,-46.6333,191905,86,27,65,24,25,21,13,21,NORMAL
2019-11-28,Sé,-23.55,-46.6333,192358,11,65,28,13,31,43,35,43,NORMAL
2019-3-15,Sé,-23.55,-46.6333,194975,70,21,50,17,14,12,4,14,REABASTECER
2018-9-10,Brás,-23.5451,-46.6162,72691,61,17,29,43,3,13,25,35,REABASTECER
2018-9-11,Brás,-23.5451,-46.6162,72952,50,13,22,41,43,10,23,30,NORMAL
2019-3-29,Sé,-23.55,-46.6333,192853,13,57,25,12,43,20,27,38,NORMAL
2018-10-1,Brás,-23.5451,-46.6162,71089,24,38,25,26,43,20,27,37,NORMAL
2019-12-22,Sé,-23.55,-46.6333,193333,33,48,2,41,17,43,15,32,REABASTECER
2019-4-24,Sé,-23.55,-46.6333,192085,31,45,46,25,34,37,13,20,NORMAL
2018-1-10,Brás,-23.5451,-46.6162,73969,86,19,65,13,8,9,3,7,REABASTECER
2019-5-3,Sé,-23.55,-46.6333,194686,34,45,39,6,37,11,17,21,REABASTECER
2018-11-1,Brás,-23.5451,-46.6162,74403,65,45,11,18,8,13,26,27,NORMAL
2018-11-3,Brás,-23.5451,-46.6162,70882,48,36,65,7,43,7,20,18,NORMAL
2019-5-8,Sé,-23.55,-46.6333,191682,64,13,65,24,16,41,40,43,NORMAL
2019-5-11,Sé,-23.55,-46.6333,191521,25,65,39,19,2,31,32,36,NORMAL
2018-11-10,Brás,-23.5451,-46.6162,70755,70,61,18,26,13,32,32,35,NORMAL
2018-2-9,Brás,-23.5451,-46.6162,72963,54,48,61,17,27,43,17,5,NORMAL
2018-11-23,Brás,-23.5451,-46.6162,72599,24,36,65,13,36,34,24,27,NORMAL
2018-11-24,Brás,-23.5451,-46.6162,72604,17,30,56,11,30,31,19,24,NORMAL
2018-2-14,Brás,-23.5451,-46.6162,71358,86,24,27,1,8,33,38,25,REABASTECER
2018-2-27,Brás,-23.5451,-46.6162,73601,35,18,65,6,38,30,28,21,REABASTECER
2018-12-12,Brás,-23.5451,-46.6162,72421,22,56,1,35,43,10,28,38,REABASTECER
2019-6-17,Sé,-23.55,-46.6333,192770,11,40,38,37,16,7,14,10,REABASTECER
2018-12-16,Brás,-23.5451,-46.6162,73879,71,32,38,20,26,33,11,20,NORMAL
2018-12-29,Brás,-23.5451,-46.6162,71489,36,6,16,22,16,31,5,9,REABASTECER
2019-1-7,Brás,-23.5451,-46.6162,74365,39,27,23,41,28,5,10,22,REABASTECER
2019-1-12,Brás,-23.5451,-46.6162,71880,76,51,50,25,6,26,30,7,NORMAL
2018-4-8,Brás,-23.5451,-46.6162,73328,61,40,51,26,8,39,31,35,NORMAL
2018-4-11,Brás,-23.5451,-46.6162,73324,30,16,26,16,38,31,20,26,NORMAL
2019-1-28,Brás,-23.5451,-46.6162,73123,74,22,8,23,28,29,10,27,NORMAL
2019-2-5,Brás,-23.5451,-46.6162,73221,86,43,28,43,43,11,22,38,NORMAL
2019-8-7,Sé,-23.55,-46.6333,193673,45,12,17,43,31,5,14,25,REABASTECER
2019-8-10,Sé,-23.55,-46.6333,195150,18,63,60,33,18,37,43,12,NORMAL
2019-2-17,Brás,-23.5451,-46.6162,74161,54,32,17,6,38,14,12,33,REABASTECER
2019-8-30,Sé,-23.55,-46.6333,194095,86,7,55,14,18,15,5,18,NORMAL
2018-5-24,Brás,-23.5451,-46.6162,71868,61,8,65,8,19,28,11,19,NORMAL
2019-3-10,Brás,-23.5451,-46.6162,74204,10,26,53,21,35,24,8,36,NORMAL
2019-9-16,Sé,-23.55,-46.6333,191421,86,56,10,17,9,13,25,35,NORMAL
2019-3-20,Brás,-23.5451,-46.6162,72288,86,36,52,38,33,35,9,7,NORMAL
2018-6-11,Brás,-23.5451,-46.6162,72258,86,35,17,43,28,28,27,37,NORMAL
2019-3-28,Brás,-23.5451,-46.6162,73984,86,60,58,21,3,17,26,21,REABASTECER
2019-3-30,Brás,-23.5451,-46.6162,72106,63,46,44,17,41,10,18,16,NORMAL
2019-9-30,Sé,-23.55,-46.6333,193482,22,53,46,19,39,2,8,20,NORMAL
2018-6-27,Brás,-23.5451,-46.6162,70517,17,60,39,43,6,25,9,12,NORMAL
2019-10-10,Sé,-23.55,-46.6333,193101,14,57,32,38,43,22,15,15,NORMAL
2019-4-15,Brás,-23.5451,-46.6162,74238,86,19,61,9,11,43,43,43,NORMAL
2019-10-14,Sé,-23.55,-46.6333,195199,65,28,9,30,26,11,43,5,REABASTECER
2019-4-20,Brás,-23.5451,-46.6162,70758,39,55,27,36,34,33,18,26,NORMAL
2018-7-10,Brás,-23.5451,-46.6162,71357,57,34,21,2,35,25,39,37,REABASTECER
2019-10-23,Sé,-23.55,-46.6333,192762,68,36,65,40,36,21,6,9,NORMAL
2019-5-6,Brás,-23.5451,-46.6162,73403,48,41,61,36,7,21,33,2,REABASTECER
2019-11-13,Sé,-23.55,-46.6333,193637,66,39,59,8,5,41,2,18,NORMAL
2019-11-14,Sé,-23.55,-46.6333,194301,58,31,49,7,43,41,43,15,NORMAL
2019-5-24,Brás,-23.5451,-46.6162,71451,45,57,65,23,21,10,43,12,NORMAL
2019-5-25,Brás,-23.5451,-46.6162,71483,35,54,59,17,18,9,41,6,NORMAL
2019-11-27,Sé,-23.55,-46.6333,191406,19,6,35,15,37,43,41,2,REABASTECER
2018-8-22,Brás,-23.5451,-46.6162,73611,65,40,11,8,40,23,13,22,NORMAL
2019-12-5,Sé,-23.55,-46.6333,192422,27,23,48,38,2,20,6,12,REABASTECER
2019-12-10,Sé,-23.55,-46.6333,191506,69,57,18,26,25,39,20,34,NORMAL
2019-12-13,Sé,-23.55,-46.6333,194588,40,42,2,24,12,26,5,19,NORMAL
2019-12-20,Sé,-23.55,-46.6333,192317,59,57,15,43,29,7,21,39,NORMAL
2019-6-26,Brás,-23.5451,-46.6162,73068,76,41,37,43,21,8,11,20,NORMAL
2019-7-6,Brás,-23.5451,-46.6162,73144,65,41,33,10,23,15,15,25,NORMAL
2018-1-11,Brás,-23.5451,-46.6162,72486,76,11,58,8,4,6,43,5,REABASTECER
2018-1-16,Brás,-23.5451,-46.6162,73276,22,47,27,36,22,35,18,27,NORMAL
